x1,x2,x3,x4
-0.15771660750915506,1.1664815806378324,0.21344719645678722,0.12118854950986459
-0.7196681943208751,-0.7046841533398911,-0.4005263982348572,-1.463515647658249
1.297624555491418,-0.6064272555923098,-0.2163550265243387,-0.8119831600819317
0.09036585587927395,-0.9224666976502677,-0.29240275385084574,-0.7643826524382806
-0.28911295093752076,0.591356007546034,0.3924103412531715,0.5345344993924657
-0.47220789286152176,0.8029321433067177,0.24303286731294918,-2.7214222724703774
-1.1255414681576938,-1.0727485396214687,-0.5995699330335896,0.36701899990721454
0.5958129533914583,-0.40751066892426446,1.6426930709440846,-1.5790218835580758
-0.1510321527668726,1.732590043113135,0.24693866844357132,0.11656203345958722
1.3323686350967459,2.1957478300887434,0.4440014296984078,0.45091784569080684
-0.09556283843915728,-0.7134164647930596,0.23059311063692914,0.5018384125176346
-0.1395491297769298,1.9184778672493612,-0.8110274508435913,-1.2574763581347561
-0.39267251587772145,0.16944701921960933,0.36693781206236825,-1.2558083553565151
0.32216204472610394,0.6764817510943865,-1.1328871820706954,0.4551531545465208
-1.6359890189004238,-1.6021590790143332,-1.1174225403235627,1.109889550757477
-0.9464591384405096,-0.02501908098932058,2.225628067854863,-0.9169850364939907
0.9010562177883342,2.3058840390255173,0.2733298992193674,-1.0464440043155574
1.5015373858065129,-3.6643599004342056,-0.12301139588951122,-0.7761531643545556
-0.025168434774244228,-1.2079655695979394,1.6574205945509113,1.0669757184688156
-0.7409184553199956,-1.8940739977852428,0.09508971386633777,-0.1618870501082315
-1.0069035525921401,0.5236819221323332,-1.5183112406704133,1.0166676302459774
-0.5937392311155322,0.3763478590626684,-0.9805062198927635,0.7405676181918237
1.9885333655800803,0.9191514185358012,0.2988563645053111,-0.3765798606815889
0.45789804759989594,0.8318747240449171,1.3909047426855512,0.19229955017689362
1.4942301699262706,0.43859189321661435,-1.1677625580283164,-1.114828582999354
0.04708865717109169,-0.13119643731220743,-0.42275528960326336,-0.03186403722895065
-0.6770018407178857,-0.07209258489551323,-0.9781199862986207,1.189093848514231
-1.2567962307518423,1.726879352599135,0.2905571513427976,1.0779150875517591
-1.1549500868664573,0.97228579159667,-0.5695521255883309,-0.008331858802868379
1.0270272472892874,0.4926300247491438,-0.04998530806130409,2.4329690701420263
0.7595466565886728,0.009476042063246213,0.7713207980721667,0.0949147576583194
-0.9572853054517877,0.36073087345971894,0.2234581546855076,0.13066987625548349
1.1737666986665098,-0.01373120336155526,0.08967261052276072,-0.9876897843363045
-1.8700409974496963,-1.1164318678340168,1.2756429958965991,-0.21976783462616506
0.5006301995349305,2.1028469550230118,-1.7281657970779196,0.22090612335175203
-1.2723906776769522,0.9157413611497716,0.8276890410910596,1.152322432399664
0.11521517946899335,-0.3477046241639501,-1.1716686936288043,-0.8976008438025666
1.2332006482777598,-1.1267619917109075,1.543036501379368,-0.27165961948977474
0.1332761128223041,-0.4244490957299003,-2.006900827169029,-1.7009840193329544
0.43896938522392487,-0.7060026785288381,-0.13440821024794594,0.09153666000647519
0.1200352672704195,0.4802803215226139,-0.5637605611154902,-1.637234002188023
1.4687323728009305,0.49863605969156105,0.28977474768745215,0.7527196554138881
1.0119323492107521,-0.5688240702390563,0.12172145885836468,0.5676931140293832
-0.10685771281132335,-0.4472731160345449,0.009832879318477514,-0.2745880401560746
-0.09670666240663643,1.291724582204077,-1.2100430314331931,-1.0471923632137117
-0.11902377535251649,-0.7586975586729279,-0.5551061594229293,0.3266111548017874
-0.15041121700400611,-0.3326515686196895,2.1558677248050544,-1.317418309034856
1.2467885071964906,0.901800100582259,-0.6526436441695102,-0.2137669396362059
0.8909190468106402,-0.015355442409832975,0.7778192358072787,0.4702163484070872
2.6096276314694467,-1.1625248191309179,0.0030575067535875194,1.0275436471762363
0.4869564670087528,-0.10142637040620987,-0.828736031333364,-1.145101883457706
0.4605410831226461,-2.1869156442003774,-0.4763150970033693,-0.13257841277955557
1.1398312070581553,0.7235196523252193,0.32491819711697906,-0.10164024666093861
-1.1108748140325537,-0.7225728944615256,-1.211191650693751,0.11070350665928368
0.9237454033380087,0.31947649079597157,1.68847810385794,-0.23308736133633107
-0.4180306049276607,0.3499279836916779,0.5693302417216584,-0.169138320485095
-0.4416188555755355,0.46610711627729656,0.6812691364138267,0.0770222494974694
0.2820035362609827,-0.13113079409345407,0.7108253529760106,-0.5673356017658423
0.04807021814038739,0.3076460249180986,0.29763726938800467,1.6371950149829413
-0.9895080028120173,-0.14490697469488337,0.3839483992509947,-0.5612054726311858
1.8932534097684042,-0.8298022549581735,2.476314481059882,-0.2763958691358994
0.02599265677978914,0.41254039214547805,0.19390751080013674,0.6545510505191292
0.7066367874088041,-1.0116048877199328,-0.36436890469890404,-0.0851033155606159
1.7236433340288269,1.1086298265208494,-0.9471589294170222,0.7710148234782699
-0.6476305955586279,-0.25446150764607267,-1.6193771726536763,-0.0010671933519798885
-2.100686311654155,0.34788298865417383,-0.5218987450664617,0.6204015322096205
1.1169457333946402,-0.873818866490648,0.15844085659829235,-0.08058195575449463
0.09644843319997469,0.8107989841877471,1.2051438906853758,-0.20847224332373362
