x1,x2,x3,x4,time,status,true_alpha,true_beta
0.686126602782204,0.5742706206145181,1.2465861509821932,-0.3787960832926349,16.213985324660396,0.0,50.447423928670744,1.0775816180720006
0.33600815940012907,-1.3084752907798234,1.4720841461322574,0.45393798444635536,7.81718532102986,0.0,56.57793380071981,1.054556960530715
1.5628806568893747,-1.4686854894768973,-0.6204193647096121,1.0766886523599568,23.906193977927963,1.0,62.12626458546509,1.1873320008639596
0.8718654274460307,1.565476093592453,1.2035732807166493,-0.7110485885784438,70.61441668408428,1.0,47.22555733541431,1.0867316858691753
0.6687480913339651,-0.36552413140272555,-0.27655339997393863,-0.4346650898101463,41.62578342113528,0.0,54.137088890946764,1.1378120596523162
1.0582452637838813,2.5326701388614064,1.6725503662689025,-2.097357023916868,13.966253022594204,1.0,44.1023004996899,1.0754277959005993
0.0265335452345697,-0.13041389227535566,-0.18584033989193513,1.2472331117922917,5.4619864501468625,0.0,50.6277897500397,1.1084949554050603
-1.093029592550577,-0.8968913147088298,-1.5539130279475093,-0.16323794859561747,12.8810741735775,1.0,49.21544688863301,1.1184353374158773
-1.0223475980188466,0.9077737160501087,-1.0718791847604214,0.09355666666453608,20.020134808447757,1.0,42.27951474372418,1.101981263469663
-0.1840123387294351,1.541437027264402,-1.9787853034875031,0.03132615269259403,21.950337864873784,1.0,43.09820253602465,1.1717909185903228
-0.003448850793342098,-0.1985946718335266,-0.27119373444549477,0.4082352952445705,27.493751673988694,1.0,50.78058328416074,1.1107097953460863
-2.1580418579650984,-0.9696473217813225,0.4279667532479969,1.3703842608076722,11.503584847073487,0.0,45.2464218552649,0.9965596555514763
-1.244540413433116,-0.5562195787006968,-0.26473256191559286,-0.7677680894027081,0.47810507914236783,0.0,47.24671666107032,1.0608076859392992
-0.1969690889853072,0.25354110806034863,-0.09855419509938748,0.7087251639745957,45.697061531095756,1.0,48.19795921181738,1.0960634042445634
0.5941027078358474,-0.11113746026956893,0.30301107652432513,1.1825589239619012,136.5361730672927,1.0,52.82096067242166,1.111643665252461
-1.2122601135948199,-1.0876323071313727,0.5619964687422935,-0.33940991950627664,24.1748977962117,1.0,49.50148877414621,1.0290297367065155
1.2331992792957185,0.8560588336504654,-1.3297966407777533,-0.9743184196770891,46.211552957455275,0.0,51.50856178258101,1.202519836802939
0.017026781302710372,-0.8890773120506582,-1.5831557017694848,2.5980033601020907,11.56576934524322,1.0,53.624416373413474,1.1640072993228878
1.6236853846521173,-0.5712685310895915,1.1289182357548533,-0.8096192467541219,66.28114114765066,0.0,58.77981566296684,1.1197906859558906
0.29399912802814965,-0.44172339440299746,0.8688687329656112,-0.9796553241469577,12.212086780911312,0.0,52.942890089724585,1.0770052158025016
-1.3065859449730606,-0.39770103100353665,-0.4755155281497179,-0.23250211511257762,41.79831402496182,0.0,46.3644603441219,1.0667571833270664
0.9414973861655609,-0.7397422048070109,0.6839371236337061,0.392000455773734,98.35397009962612,1.0,56.72495836389029,1.1103024105012742
0.32439852689432386,-1.3915991225303677,-0.6438308429136168,-0.7777736668321724,65.27512870040634,1.0,56.863990597698766,1.1387291747923176
-2.251728084112631,1.1727520062493961,-1.9216168902515531,-0.5588379816216782,3.6673233967243872,0.0,36.30207963855189,1.086795552245557
0.5633517316781748,-0.9984142196942815,-0.30222293854184706,-0.8359310076563695,29.012222604209715,0.0,56.24706380548982,1.134622986808801
0.21963430254837363,-0.8902377338762535,-0.2015401144404415,0.05137888467143208,9.94912724588969,1.0,54.439488145698505,1.1168469766795528
-0.5777384285062794,0.19288182474826923,0.25368654907338223,0.606908336466363,2.229189492550621,0.0,46.917518986981804,1.0667430008968135
0.23343988086335302,1.7064709489649148,-1.0105371276335307,-0.766475442810659,30.006561556855072,1.0,44.10787572759375,1.1497590803398754
-0.6750604546310063,-0.535245969710031,-0.21811805982786242,-0.3983306496379253,14.495938818941571,0.0,49.4407420603161,1.0817223042078743
0.07355288783715769,-0.22207189294605786,1.4749470799156479,-0.46629383741570873,8.589290694630122,1.0,51.182499123132864,1.0439442323168604
0.39679111066420225,1.250215431722237,-3.2500072856432833,-1.8803600831371272,21.560953891881205,1.0,46.586302715767864,1.2458719358522994
0.7326681829324897,-0.9339301029022647,0.3741875023666951,-0.6003072342855895,16.937910310534555,0.0,56.66639314333902,1.1143392272226318
-1.5452749153286611,-0.3478523428933491,-0.7932826692020413,1.8216150943099823,5.079191550400168,0.0,45.210309710258755,1.0699203101549353
0.7727333944584588,-0.3260450005356004,1.3840195322008992,-0.12649280520250653,36.38707126143232,0.0,54.39511357997624,1.0755485544903025
0.5799755351961183,-0.2935961880947219,0.5893195255147741,-0.15453029834763726,4.662121602733425,1.0,53.49428689316336,1.0996262403872539
0.4912058226499749,0.9350413697411217,-0.991550985650551,1.4875062033094317,22.617623385118335,0.0,48.22465781163541,1.1593102723320212
1.6349927638633823,-0.7593056165943532,-1.0798314738195047,-0.42909441754271443,22.84969901753359,1.0,59.57719352183094,1.2085929695073157
0.9809143850967824,-0.020083373136854075,-1.4626580411572006,-1.6998647973578103,64.45047211242714,0.0,54.00399103293454,1.1977428970501593
-0.7941392171083215,-1.3532372863569169,0.07986888013174327,1.9780070954671662,38.7723557451346,1.0,52.23639227699438,1.0650396761103975
-2.3170903842237456,-0.14291379752929526,-1.6652893898494987,0.7821115871446286,0.17211708696380426,1.0,41.3032936532222,1.0739279602250302
-1.3535540936182069,0.6305397752217684,-0.3304477957165783,-0.971741543433131,99.44376759519677,1.0,42.0636245246401,1.059075748083935
