x0,x1,x2,x3,x4,time,status
-0.01731096045170344,-0.5130040784596732,0.3988268006267175,0.044506387298268724,-0.3264898745503999,16.091083520865475,1.0
-0.30363961452014343,0.28156741330520996,-0.7490954156231051,0.6987096187184676,-0.7653148088309647,8.401802362654037,1.0
0.9058043711544972,0.35751352648225954,0.24027170225541683,0.21281051787192595,-0.8117408227407155,17.039522294607124,1.0
-0.6616238743191527,0.6103291090084453,0.46095973991887806,-0.6559028170568251,0.04743329562681886,20.7284861220555,0.0
-0.5021782607888678,0.9322638903779197,0.16420505517781114,-0.014930374944203573,0.6900414407413875,59.11838260629839,1.0
-0.5081602321805221,-0.19312150467000944,0.4981375192123505,0.6321216678799708,-0.23730286215592722,10.525819877359933,1.0
0.012330893909437979,-0.8790658484158151,0.022529203651297625,-0.636993161175436,-0.7686877548926141,175.49740646275424,1.0
0.6390213564464113,-0.92211818943966,0.8147379813269475,0.11078071708487269,-0.32732608129777385,1.5656549488002418,0.0
0.44978984771979946,-0.871452552420992,0.40464228275110536,0.039409110869122355,-0.017382076209417008,109.41727244534998,1.0
0.2523514047581159,-0.41393843704206446,0.24223231277773216,-0.23783970420055955,-0.3758889555843554,43.32239890462135,1.0
0.6613367337007356,0.7583573779258017,0.15554832606685687,0.5037804491484912,-0.23614627844642166,25.501413471470535,1.0
0.3689294591111205,0.6420159790012343,-0.33721087728122834,0.6167793415263105,0.4237835272473116,33.13271701057006,1.0
0.8502369457201933,-0.6832977106222189,-0.7609289630652889,-0.3768088887879153,-0.47030528540698713,49.545676268313294,0.0
-0.4373292141653484,0.19844989764047227,-0.6908559737964348,0.6179371956694586,-0.656967049014531,60.07172624248831,1.0
0.1596571091763146,0.6008978128230922,-0.03391233569425034,0.5407201182147097,-0.10473102592662897,61.69071813117525,1.0
0.40522466967155824,-0.025154972153241584,0.020502702505633907,0.7403593143140841,0.8706289649995149,16.95472998939426,1.0
0.3799503790897141,0.17934900619597083,0.6614150491811801,0.04466508341954811,0.3771737751864437,34.403436659572286,1.0
0.9270935358356498,0.5918451304314198,0.5384917058394736,0.7624290110346981,-0.05599872246973736,15.195349762393697,1.0
0.006276055250967971,0.06829206972050739,-0.20766218343209664,-0.8075665373799419,0.16978931679778242,47.887583057539864,1.0
0.5182915708294071,-0.844475883619273,0.7391736028119043,0.8620723559709038,0.9246303006152581,5.66712673574772,1.0
0.557331485847945,-0.24670056205981483,0.09775635297866692,-0.12200987673079955,-0.5857476218958864,150.87291505820997,1.0
-0.17527606337176094,-0.9833717414126442,0.7615520144088257,-0.5615173748859097,-0.5157407044391549,10.874957352976228,0.0
-0.8703452259074,-0.8597113883978398,-0.15913773821101063,-0.18993272318625132,0.6195708688929467,6.566263499283242,1.0
0.5227243672160362,0.06638754893527543,-0.9746647235261598,0.5331971075789583,-0.3085763874555465,73.36350512793301,1.0
0.7657234291512989,-0.15197342782473178,-0.6616087906237811,-0.8144912689635331,-0.037976583393197094,140.05430490882793,1.0
0.229542257387076,-0.30657385202930043,-0.41510473692537864,-0.9992049894230699,0.23168116060134358,120.5935245578948,1.0
-0.4713962684721975,-0.8021645501235222,-0.6119469449803363,0.2152247471746478,-0.5276827285983572,118.01958925355831,1.0
0.7403059642410756,0.2867897807257789,0.49698908882653514,0.73558956757746,0.9918495889476733,11.893306015620237,1.0
0.20313625244528466,0.6838528625687066,0.11146156207672941,-0.954986189252025,-0.21833490155974133,77.46114668581816,1.0
-0.8570413429426933,0.40094907413868097,0.3497495050098731,-0.5380914769352922,-0.8705840333381296,27.002582599559634,1.0
0.00865935801004003,0.8724894907036946,0.5726724900934574,0.2801651218200123,0.8326750891549022,3.1344323402071774,1.0
0.8500062908501931,0.8995862418082785,0.4952018331041086,-0.13163976394122234,-0.28459340565866587,22.229195963827486,1.0
-0.9448800079978135,0.17107095416531704,0.37022379281408924,-0.5581785801448538,0.7460991740447223,68.66201504370964,1.0
0.17645405669597314,-0.41514871995511937,-0.599013195198616,-0.7350922521289998,-0.6402290460061788,157.4309032521693,1.0
-0.6756654719149822,-0.1604238421536952,-0.8157598952198255,0.21938767513038382,-0.3820647877147376,0.09289252731256485,1.0
0.8892509449873613,-0.4992174359740498,0.08674801147432087,-0.29889659150297243,0.578190212040637,20.80095477808978,1.0
-0.23987647025112757,-0.48381433348463965,0.7315061352875796,0.9343168028432625,-0.2812070327138205,43.43744653470276,1.0
-0.718591815181727,0.5555894875050982,0.17637193053045475,-0.29423987022017783,0.3619803002507338,2.9703433532895076,0.0
0.27301995487309716,0.8424526275526243,-0.10003137384399663,-0.5062848853065796,0.38404622816573375,26.019102630449854,1.0
-0.63882742797039,-0.39664636924061325,-0.8141899916642177,0.7191538872208354,0.48144013240749794,29.381555197211753,1.0
-0.4375851832614144,-0.8135537053670754,-0.7044315594064987,0.516774399038612,-0.20561811820267195,42.12203946732708,1.0
-0.0015386411452935622,0.2327342473989571,0.16284633691853156,0.3670343885083347,-0.32828520808629413,54.74129488143691,1.0
0.3341489248222047,0.5108539417543454,-0.3956484036912977,-0.12481318478560421,0.10860226592708155,22.506444585133956,1.0
0.8200790302076233,0.2164134674459408,0.9732052711421135,-0.41691313627275384,0.21994584107971504,44.31647510766146,1.0
-0.23817869561076344,0.2727550010960864,0.8178317509640376,0.016962165363105797,0.1398470621504191,7.368227817541911,1.0
0.6985838063382426,0.3343217098035327,-0.354108524072811,0.7153768114217474,0.9402869871721655,24.105893237580986,1.0
-0.32938487160930663,0.9386490983980973,-0.6420279079342648,0.7540818766326176,-0.940232249779132,0.9570211751079971,0.0
-0.5376693003052091,0.7649439559949398,0.3046205486173157,-0.4612471062025969,0.20983288725008165,19.85776420931517,1.0
0.9418047138728771,-0.2075012954978559,-0.5226095181186385,0.6406275931728136,-0.8237029309375026,54.78438274388448,1.0
0.40368654931879644,0.4340031739985757,-0.8338173635463968,-0.8287203736218858,0.7973534315863167,3.576485212762233,1.0
-0.7692717690888626,0.27354579537714785,0.13074563622289848,-0.4570218392685048,-0.846279284439903,44.66111367156957,1.0
0.8759542194023029,0.16346639023247356,0.04209848678241368,-0.9231847325460656,0.7475305887641599,125.60653143081748,1.0
-0.9640626892493875,0.2896651685621401,0.05528424933379794,-0.40076285254962807,0.9739631367204389,21.79271820853247,1.0
0.5563987789628366,0.4791505754526515,0.9892514057578607,-0.8193897089451718,-0.7673550015139459,8.934426742867425,0.0
0.41598494569031397,0.5772178006615063,0.6049127576529731,-0.16959264741528712,-0.8442369758618886,16.938363891597895,1.0
0.42632313081192397,-0.4961606380829229,0.25351375065951465,0.3082085194621409,0.43307335578553174,358.2538058555611,1.0
-0.505423966469678,-0.41850802288628697,0.7978223266573297,-0.17022463589103287,0.23402638265738873,20.91246794785085,1.0
-0.6409176374636378,-0.5751310336636113,0.166110533320305,-0.30033385965700377,-0.7275436733749208,71.224325908406,1.0
-0.09215462658172902,-0.7913358619485109,0.3582515256566765,0.21322039393246017,-0.3512517157873085,67.433862285402,0.0
0.47323195187117184,0.011804676056464736,0.5067549437392107,0.53572632124698,-0.46338393310839665,2.128091340121711,0.0
0.04655013474142744,-0.5160821834686997,0.4531152045526854,0.5889481549153619,-0.6334339434882319,3.938950618005273,0.0
-0.7056088749508509,0.6201770991559803,0.7723797596332793,0.07878068693096418,-0.9799778694049179,10.411120990549001,0.0
-0.16168506786424763,-0.29611572163259603,0.6222485299713405,0.31743957510521015,0.3019976785911995,96.62215465862842,1.0
-0.820674495635483,0.9764708249249154,0.5125680028852966,0.8655339250044798,0.9566714411279253,2.5914869374022653,1.0
-0.49187918334282243,0.21798556465461294,0.4674739574941429,-0.7220760723066557,0.18404723176609483,11.561126167543234,0.0
-0.23695726046071242,-0.4372075397061368,0.36379521086911515,0.8601767619052028,0.39170289389944335,7.63814472734811,1.0
-0.38004604542159526,-0.20925027568439214,0.25643340702220985,0.24211177102999493,-0.11386020622888604,20.63432285282939,0.0
-0.525681644105475,-0.5858423532202981,-0.6076969499604339,-0.6844091070698841,-0.8486143911320725,7.301725052263371,1.0
0.6501794880876097,-0.20370543638395988,0.10054675653443557,-0.14345847016045954,-0.3046477981683511,75.15041072186006,0.0
-0.10144491772814557,-0.12283999776408239,0.6936401838345387,-0.5593827429956046,0.2953075263574585,31.863355761772397,1.0
0.1406336085057316,0.8366714075297206,0.28569549109160053,0.8381605807539232,-0.91634180327106,49.26939109235892,1.0
-0.405400122279052,-0.3392805868851676,-0.5454563152386667,-0.08305824177023235,-0.6468056015214831,70.00830992587481,1.0
0.7059874633112375,0.615041643748113,0.4519687596235886,-0.2629419448856536,0.06577318149232947,67.10233141292998,1.0
-0.8851941170788971,-0.014899064926139127,-0.9470380631233741,-0.48808801774201616,-0.74379245340972,33.20228383633401,1.0
-0.9693419374144143,0.976095092679766,-0.8741924410408388,-0.7695336469238723,0.35265955383101466,2.8956334317733443,1.0
0.613581575494937,-0.49325875583011825,-0.33455203518834953,0.8203585032449299,0.3067506253648016,7.278809325916675,1.0
-0.9102338988827643,0.07258472538787863,-0.5115566656755739,-0.600113270230699,-0.1842976163622856,4.088850766305063,1.0
0.09455710129383421,-0.9785454432904095,0.7861235420910482,0.9476578797713462,-0.3321699152861859,37.88127818295141,1.0
