x0,x1,x2,time,status
-0.6169611,0.24421754,-0.12454452,0.8474936,0.0
0.57071716,0.5599516,-0.4548148,7.670356,1.0
-0.4470715,0.6037443,0.9162787,5.810155,1.0
0.75186527,-0.28436545,0.001990251,5.038248,1.0
0.36692587,0.42540404,-0.25949848,17.822994,1.0
0.12239237,0.0061663305,-0.9724631,5.1505804,0.0
0.5456532,0.7652824,-0.27022803,5.4999766,1.0
0.23079236,-0.8492375,-0.262352,10.577768,1.0
0.8662802,0.30275628,-0.20559484,0.9549931,0.0
0.5774603,-0.36632776,0.1361973,12.102457,0.0
0.7382548,-0.12765315,0.6042953,3.5117111,1.0
-0.71246636,0.40852195,0.4091626,5.1834607,1.0
0.81863195,-0.8803816,-0.63142586,11.971735,1.0
-0.9052895,0.34976187,0.18924956,4.3796644,1.0
0.21438742,0.13188928,-0.9864719,17.758028,0.0
-0.42949808,0.2498334,-0.04381241,14.775173,0.0
-0.6086497,-0.2353651,-0.8922526,21.699533,0.0
-0.09670319,0.96400946,-0.7521146,10.87954,0.0
-0.7612382,0.4770461,0.17460726,5.241533,1.0
-0.05673493,-0.78574634,-0.54156286,7.6770916,0.0
0.224298,0.83639616,0.25147334,1.1888059,1.0
0.41199514,-0.7003326,0.49212682,9.799484,1.0
0.662014,0.26745152,-0.12338024,5.126829,1.0
0.90285754,-0.039281644,0.0051191268,3.2778656,1.0
0.3388435,0.5342333,0.41623074,3.475769,1.0
0.5937344,0.115521654,0.93167305,0.87297636,1.0
-0.7056862,-0.940706,0.18778698,8.889569,1.0
-0.7718686,0.9016197,-0.34858516,10.132209,1.0
0.7581383,-0.4947685,-0.3039824,16.573553,1.0
0.19830956,-0.41774952,-0.6972095,15.631136,0.0
-0.32965067,0.31510356,-0.85331494,21.173061,0.0
-0.7319576,0.98930764,-0.64100426,0.5001119,0.0
-0.36490634,0.1365828,-0.98130286,0.91039884,0.0
0.80129725,0.95448285,0.11378936,1.1958371,1.0
-0.783377,0.5523614,0.564956,2.5968091,1.0
0.52320784,0.8288062,0.31724557,4.4222903,1.0
0.9043908,0.7799266,0.98713475,0.2868047,1.0
-0.267851,-0.3538106,0.7428465,12.982815,1.0
0.6032052,0.5654712,0.40271077,1.924416,1.0
0.42419398,-0.112182036,-0.9379303,28.683191,0.0
-0.27352047,0.46144357,-0.048866853,30.0,0.0
-0.6570695,0.47417298,-0.7459412,16.212946,0.0
0.60474837,0.8911065,0.95807767,0.16615435,1.0
0.76246446,0.25536385,0.86097306,0.71940887,1.0
-0.12103645,-0.43586043,-0.33000806,28.680632,1.0
0.32209483,0.26062888,-0.25814635,20.776941,1.0
0.96664715,-0.25315258,-0.97518605,23.390768,0.0
-0.55336154,-0.16087241,-0.85417956,7.9369273,1.0
-0.24719168,-0.40614542,-0.25611138,10.825327,1.0
0.6553987,0.80227906,-0.14539243,4.6822495,1.0
0.19647437,-0.787079,-0.40568203,7.402931,1.0
-0.883216,0.24264972,-0.9546391,12.986276,0.0
0.71010935,-0.38732558,0.51756686,6.164454,1.0
0.12655023,-0.92367166,0.13103345,6.1567454,1.0
0.31774697,-0.6334673,0.59482265,9.160574,1.0
0.22473486,0.11130677,0.25898308,0.6014658,1.0
0.37236014,-0.5192349,0.57585555,8.470071,1.0
0.71295494,0.45559204,0.38469028,0.34693098,1.0
-0.055298124,0.7137459,0.32948667,5.031603,1.0
-0.3332481,0.036291,-0.21062283,17.099625,1.0
-0.9379008,0.15367968,0.70050347,2.7536256,1.0
-0.17984411,-0.9161972,-0.65162635,24.817091,1.0
0.80718267,-0.44477,-0.48666912,15.362355,0.0
0.28182563,-0.33998522,0.21335043,1.0423262,0.0
-0.66858315,0.001980916,0.98040813,3.7496462,1.0
-0.21201637,0.42802653,-0.64819145,11.237377,1.0
-0.85860765,-0.68475384,-0.676884,29.212318,1.0
-0.43272585,0.07341205,0.54647744,4.9346724,1.0
0.7606872,0.2747829,0.7052045,0.26106232,1.0
-0.70965344,-0.88260317,-0.8820108,10.41977,1.0
0.99929917,-0.78286,-0.34523138,2.5323966,1.0
