x1,x2,x3,x4,time,status,pred_alpha,pred_beta
-0.7052300891547819,0.3430454543097212,-1.5855343808531888,-0.03438951857885668,9.391134343501562,0.0,11.255853807854113,1.688136958528794
0.22727156646006674,-0.0777802250225745,-1.1258814901721843,1.1912572262908692,1.7247988898817213,1.0,15.164619154871374,1.6820550040890137
1.4390726894952444,-1.2494092198216056,1.1689421227914532,0.5257130802731774,101.54398881622365,0.0,21.457473914059648,1.644527902730402
-0.4981587579919262,0.24242827124988664,-0.4584659761401721,0.3170409755362232,38.682556021690395,1.0,12.240114382133562,1.6653211662178653
-1.036237359018587,0.40430666724922665,-0.23251345207587834,-1.2848630699644847,2.8712627318109982,0.0,10.19910083204926,1.659482347795193
0.006130487369342797,-2.5960339001256965,1.2947476450184394,-0.9966958078194029,104.79699225655672,0.0,18.477524528949928,1.653253919242261
1.157262530563998,-1.4818460027333782,-1.0050729063165456,0.3333682670428025,46.90169917376009,1.0,20.58373467368846,1.6920621950469534
-0.18870567644414613,0.036498139908368456,-0.059163694210873974,0.390209349221486,20.78565819836404,0.0,13.677500401736793,1.6587894233589255
-0.5515207387724232,1.208178538979143,1.9520595539104848,-0.6535551791744934,41.371721503057756,1.0,10.922943486033006,1.6068136897231937
0.0016206689921674097,-0.988275064159634,0.1497523596202513,0.0280538269713745,93.35533967539526,1.0,15.908060512198603,1.6632980329612175
0.6678695085046603,0.08381019873078285,-1.0133647655330946,-0.005445988570173523,14.022715035210155,1.0,16.54948902998528,1.6788443835785503
-0.3768298635203842,0.021000380308780733,0.4924179216048272,0.15002546235063294,0.03688638319307175,0.0,13.106180839830964,1.6473513155405477
0.7407054541702104,0.03119064089071673,-0.8826822310716383,0.1606229182282131,2.4674139284493406,0.0,16.890879274928405,1.676527880657336
0.0237020908220627,0.14960906815758693,1.0410533670115203,0.8248888417303504,39.544079587953185,1.0,14.357020139721387,1.6346971386008768
-1.3084087471240466,0.611502706074811,-1.227879654581004,-0.2842704398387941,31.130762198935837,1.0,8.777449207580242,1.6782003127003504
0.33550510950911744,-0.28201383195237345,-0.7868694403128288,-1.097778051654563,79.77421608334694,1.0,15.993371230745606,1.6774048575747535
1.9511488538166468,0.4290718220247415,1.2277690150678584,0.14435483538374685,2.6678053776479085,1.0,20.802252778999218,1.6293315683288208
0.2597605555790649,-0.5465839421764289,-0.8326199018177154,0.2334607691463537,32.461118807606894,1.0,16.050583025386988,1.6801869559404703
0.21948700217238667,0.20817729854264352,-0.5514413029906758,0.1664522097184269,11.906777248733047,1.0,14.822703948342212,1.6678771785419937
0.8072571507131417,1.3753033265136587,-2.032292098215195,1.4232064434049767,15.47664561602575,0.0,14.951535075303559,1.68886553407036
-1.1824046172596925,0.13418384933726546,-2.9357542812676005,-0.20127584433704332,14.009148157193954,1.0,9.743870227074009,1.718108282476979
2.554868745776357,0.5111438014772428,1.059190167279929,-0.3966899838643502,20.107463708521763,0.0,22.820319763561898,1.6325588129199489
1.2185158222769696,3.259401953068805,0.6565890135538517,2.406307246430612,27.580967887145,1.0,13.851983484025512,1.6163017743887416
-0.3524292040493597,1.0212112729664442,0.2948820561291718,-2.8017768156366434,48.7354008315595,1.0,11.82737140688235,1.64388489991441
0.4195892748448992,-1.7230785634796264,0.18309372603709925,-0.51337936751344,1.055252994202654,1.0,18.502497690108346,1.6691639408533765
0.41230734081838255,0.5828225749794684,0.327454646269585,1.569718822314561,59.14188518478253,1.0,14.976234248726636,1.6459073558992503
0.6235753270847632,-0.9123570158705196,-1.1066160356265846,1.1700136852805378,2.162568482509392,1.0,17.80448602769287,1.688900585719261
0.6068479299234845,0.9612006142461976,0.15889593093073612,-1.2508853351254223,17.1171801300895,0.0,15.217020546441766,1.6471437837927838
0.7339416900790747,-0.7653176809827424,0.34243810919029805,1.418014112914983,2.5116386493496146,0.0,18.11930899975462,1.657219513108363
0.3604810573912123,-0.5921292905438855,0.5865319320999736,0.9268246654476447,19.675705377762704,1.0,16.592688354971052,1.6506334411919914
-1.220566407605595,-0.14761746148226249,-1.6290758188217451,1.0244348611133074,13.02028769983016,1.0,10.108641376110128,1.692711218324726
1.3374756656827391,-0.18560871541707888,0.16097764655625987,-0.9345115836754376,79.1385362359205,1.0,19.48281773332068,1.6570285627832984
1.648984799123569,-0.1236960561376656,-0.9071251980642766,-1.2609428361621564,70.23058695445881,1.0,20.392629049744663,1.6791235524540042
0.8047151168584686,0.8346694261811564,0.19133441371313745,-1.410216910020991,3.416920627005092,0.0,16.114377991950306,1.6476608503999832
-1.7361098753900184,-1.6419044708044166,1.5289113072960474,-0.3764191506010743,39.04586897309675,0.0,10.90560343265205,1.6393911898439655
-0.07076941516467397,0.8213690326521109,-1.0074779617837792,-0.3642367544913028,45.45929743027204,1.0,12.864876661963892,1.6722811125945842
1.9850857497326213,-0.15460804651187046,1.2216936503008402,0.9808085006104396,32.2971951507529,0.0,21.747354472624558,1.634183278788072
-0.2394235455345768,-1.0486043468384467,1.3806144079702405,-0.2290592542634555,16.22019774145308,1.0,15.28956844421402,1.6379762558629238
-0.7854340354041568,-1.7432258566662364,-0.688915266136447,-0.4939247248723448,2.621631271428868,1.0,14.182354660524716,1.6871701607180511
-1.1050716872325506,-0.04167779691841511,-1.0103797971098516,1.3697898247759728,7.2016503095834254,0.0,10.409316354586936,1.6787716201454255
-0.11074495720550516,-0.9604508556894468,-1.2294346628771995,1.372787971821475,27.73563288345184,1.0,15.259584058009096,1.6915496406717014
2.3298820057704783,1.8301987809018985,-0.8916779825747922,-0.6735380054915381,67.63745752289695,1.0,19.87526766328499,1.6622694904044362
0.9079367419833212,-1.5639948540918334,-0.657151591867723,0.8252404258368607,19.921121309051863,0.0,19.83892015833577,1.6852210746911633
-0.7924585994254266,-0.7317168732799927,-1.2880846159217212,-0.14229695813044652,6.152297863924974,0.0,12.5777129421047,1.691033010068942
-0.9608472626951404,-1.2576830146896942,1.705462718101496,0.9622829813729328,22.673151847550674,1.0,13.030161664832837,1.6323117046441697
-0.2224633253415572,-0.09400400525497424,-0.8952842083306437,0.06263272818506042,94.42287435193316,1.0,13.677885984549544,1.6775243250366956
0.2425252118632311,0.2931574853963441,1.5772685795685792,-1.251343780739883,98.7489238880578,0.0,15.071888239233873,1.6229314391378509
0.3304347750116121,-0.3569783302769445,-1.0217355938543309,0.7847771168574749,2.4311119224396087,1.0,15.973055855820986,1.6824039931798989
0.8854794584022136,1.4515131261068002,0.39184070311933145,-0.3869384075214198,68.25365914167257,1.0,15.458587563638972,1.6379350562815338
-0.8035669682890989,0.6167656731403325,-1.884557726633048,-0.5286400229053017,49.940322064818325,1.0,10.494114816364727,1.6921939947900773
0.6964094391201381,1.0213589736561932,0.7345314667241624,-1.551970367944841,2.871141172206698,0.0,15.51974622052063,1.6346803728789985
1.7395741062229837,-0.0008967737971299088,0.7135997261907921,-0.010546790077267956,39.66531250892173,1.0,20.644746948566027,1.6437398841850317
0.16974935249487935,-0.6166774972768261,1.0303813230379006,-1.0812457556044317,19.377646023470053,0.0,16.0971552444448,1.642060254070642
1.3940473635098989,-1.613576338307992,0.9591408337071288,1.0629751044443083,45.393462952643326,1.0,21.790621610592382,1.65184721661487
-1.6305361072798137,-0.3553970443413117,-0.4826267734937828,1.5688126361881618,45.80199672102846,1.0,9.065414320744651,1.6701105103183154
-3.3437612704890856,-1.8542096950113138,0.22842296140659646,0.136103470213161,0.9641957518734652,0.0,5.379355904560537,1.667720939213898
-0.4004995243053914,0.5699071977072654,0.05945241800878266,1.1807369739628941,16.612530583064448,1.0,12.114294075683578,1.651450626989587
0.16912687538652618,0.8639916442851608,0.7213824304548927,-1.0415846281944432,3.1227852525490785,0.0,13.865308788628935,1.6359433636616505
-0.9445620170797122,0.6809366057759287,-1.0707616284809371,1.6316097958485165,43.71361948193858,1.0,9.886337551081652,1.6738773651450323
1.5435668164433085,-0.10644413215720107,2.0211608931796268,-0.5454559745431058,9.248548312334432,1.0,20.273587550601718,1.6172935223333016
-1.398379793297281,-0.14691331865203355,-0.3269688759716157,-0.8516536706306579,0.10560483604566093,1.0,9.70668641986019,1.6658841533347297
-0.4866457341853139,-1.7562269524042569,-0.1726232958864362,0.21297277019633945,3.600448365409421,0.0,15.278796821373591,1.6763505223068895
