0.0,1.0036137132381564,2.007227426476313,3.0108411397144694,4.014454852952626,5.018068566190782,6.021682279428939,7.025295992667095,8.028909705905251,9.032523419143407,10.036137132381564,11.03975084561972,12.043364558857878,13.046978272096034,14.05059198533419,15.054205698572346,16.057819411810502,17.06143312504866,18.065046838286815,19.06866055152497,20.072274264763127,21.075887978001283,22.07950169123944,23.083115404477596,24.086729117715755,25.09034283095391,26.093956544192068,27.097570257430224,28.10118397066838,29.104797683906536,30.108411397144693,31.11202511038285,32.115638823621005,33.119252536859165,34.12286625009732,35.12647996333548,36.13009367657363,37.13370738981179,38.13732110304994,39.1409348162881,40.144548529526254,41.148162242764414,42.15177595600257,43.155389669240726,44.15900338247888,45.16261709571704,46.16623080895519,47.16984452219335,48.17345823543151,49.17707194866966,50.18068566190782,51.184299375145976,52.187913088384136,53.19152680162229,54.19514051486045,55.1987542280986,56.20236794133676,57.20598165457491,58.20959536781307,59.213209081051225,60.216822794289385,61.22043650752754,62.2240502207657,63.22766393400385,64.23127764724201,65.23489136048016,66.23850507371833,67.24211878695648,68.24573250019463,69.24934621343279,70.25295992667095,71.2565736399091,72.26018735314726,73.26380106638541,74.26741477962358,75.27102849286173,76.27464220609988,77.27825591933804,78.2818696325762,79.28548334581436,80.28909705905251,81.29271077229068,82.29632448552883,83.29993819876698,84.30355191200513,85.3071656252433,86.31077933848145,87.3143930517196,88.31800676495776,89.32162047819592,90.32523419143408,91.32884790467223,92.33246161791038,93.33607533114855,94.3396890443867,95.34330275762485,96.34691647086302,97.35053018410117,98.35414389733933,99.35775761057748,100.36137132381565,101.3649850370538,102.36859875029195,103.3722124635301,104.37582617676827,105.37943989000642,106.38305360324458,107.38666731648273,108.3902810297209,109.39389474295905,110.3975084561972,111.40112216943535,112.40473588267352,113.40834959591167,114.41196330914983,115.41557702238799,116.41919073562615,117.4228044488643,118.42641816210245,119.43003187534062,120.43364558857877,121.43725930181692,122.44087301505508,123.44448672829324,124.4481004415314,125.45171415476955,126.4553278680077,127.45894158124587,128.46255529448402,129.4661690077222,130.46978272096032,131.4733964341985,132.47701014743666,133.4806238606748,134.48423757391296,135.4878512871511,136.49146500038927,137.49507871362744,138.49869242686557,139.50230614010374,140.5059198533419,141.50953356658005,142.5131472798182,143.51676099305635,144.52037470629452,145.52398841953269,146.52760213277082,147.531215846009,148.53482955924716,149.5384432724853,150.54205698572346,151.54567069896163,152.54928441219977,153.55289812543793,154.55651183867607,155.56012555191424,156.5637392651524,157.56735297839055,158.5709666916287,159.57458040486688,160.57819411810502,161.58180783134318,162.58542154458135,163.5890352578195,164.59264897105766,165.5962626842958,166.59987639753396,167.60349011077213,168.60710382401027,169.61071753724843,170.6143312504866,171.61794496372474,172.6215586769629,173.62517239020104,174.6287861034392,175.63239981667738,176.63601352991552,177.63962724315368,178.64324095639185,179.64685466963,180.65046838286816,181.65408209610632,182.65769580934446,183.66130952258263,184.66492323582077,185.66853694905893,186.6721506622971,187.67576437553524,188.6793780887734,189.68299180201157,190.6866055152497,191.69021922848788,192.69383294172604,193.69744665496418,194.70106036820235,195.7046740814405,196.70828779467865,197.71190150791682,198.71551522115496,199.71912893439313,200.7227426476313,201.72635636086943,202.7299700741076,203.73358378734574,204.7371975005839,205.74081121382207,206.7444249270602,207.74803864029838,208.75165235353654,209.75526606677468,210.75887978001285,211.76249349325101,212.76610720648915,213.7697209197273,time,status
0.9975686,0.987728,0.9847872,0.9791989,0.974585,0.96828955,0.95901406,0.9506809,0.9427755,0.92215437,0.91585696,0.9055432,0.9008372,0.89053786,0.88685924,0.85172266,0.8434772,0.8295071,0.8269203,0.82375634,0.8165873,0.8074444,0.8025211,0.79705006,0.79212904,0.7876842,0.7838252,0.7818741,0.77662003,0.764843,0.7596308,0.75491524,0.749426,0.7332954,0.73002195,0.7212873,0.7087673,0.6953355,0.6889069,0.68258554,0.67657363,0.6706934,0.66153026,0.6540842,0.6473514,0.64122677,0.63934654,0.63443625,0.6255225,0.62165725,0.6198035,0.6128731,0.5939696,0.59190476,0.58428,0.57920825,0.5730319,0.56550944,0.5556575,0.5478591,0.5438666,0.53916824,0.5332947,0.5301089,0.52445185,0.5165474,0.5122363,0.5075202,0.4946078,0.48243904,0.48033547,0.4776706,0.4716702,0.4657678,0.45888758,0.45179808,0.4423843,0.43951064,0.4346143,0.43275785,0.43062156,0.42478538,0.41863692,0.41449028,0.41068375,0.40351462,0.39921367,0.39182955,0.3859722,0.38003224,0.37592477,0.37326252,0.37164384,0.36691004,0.36222517,0.3605262,0.35876608,0.35204214,0.34880906,0.34597558,0.34065074,0.33737624,0.3331201,0.3311597,0.32749557,0.32203692,0.31751317,0.3137517,0.31119078,0.30393517,0.29971647,0.29344612,0.29186386,0.290083,0.2882461,0.28199524,0.27993298,0.27397096,0.27208024,0.26922423,0.26487,0.26242614,0.25919563,0.25650215,0.25495136,0.24752432,0.24082935,0.23387545,0.23008204,0.22829992,0.22614455,0.22183871,0.22001433,0.21654648,0.21490264,0.21207976,0.20998931,0.20685607,0.20444942,0.20103228,0.19902956,0.19725603,0.19527757,0.19218308,0.19005567,0.1886099,0.18696761,0.18486726,0.18271881,0.18013024,0.17809004,0.17580456,0.17043865,0.16485351,0.16323346,0.15741378,0.15508306,0.14953488,0.1479283,0.14572471,0.14341295,0.13960797,0.13787949,0.13152552,0.12907434,0.12661058,0.124361694,0.11616135,0.11402756,0.112137616,0.10906404,0.10651338,0.10392165,0.102214396,0.0942204,0.09056491,0.08806574,0.08583516,0.08357471,0.08107805,0.07903361,0.07710636,0.07441354,0.07194871,0.06982869,0.06839681,0.06647962,0.064028084,0.061553895,0.059414744,0.05763805,0.05457765,0.0506801,0.04891002,0.046474814,0.04344791,0.04181266,0.039218128,0.03686118,0.034764707,0.032610357,0.030755043,0.029041529,0.02663225,0.024645388,0.021779656,0.019461155,0.017639756,0.015310764,0.013245046,0.011593044,0.008950472,0.006513059,0.00464803,43.10531433311432,1.0
0.9965216,0.98622775,0.9809893,0.97217864,0.96200603,0.95168096,0.9368884,0.9283176,0.9259521,0.92234683,0.9093002,0.9068865,0.89648926,0.88930035,0.88714594,0.8807789,0.8777431,0.8723505,0.8603322,0.8554653,0.8511027,0.8475944,0.83670336,0.8351916,0.8318855,0.8257463,0.8136844,0.81086576,0.8057375,0.7909044,0.78715265,0.78111804,0.76514256,0.75503767,0.7520237,0.7471863,0.74006253,0.7369972,0.7330133,0.73137593,0.7264077,0.7230673,0.7129044,0.70402294,0.69520396,0.68744934,0.685843,0.68348885,0.6770097,0.6734315,0.6701093,0.66665006,0.664386,0.6610724,0.6577452,0.6509404,0.64591956,0.6415765,0.6382202,0.6304822,0.6255065,0.62083566,0.59948885,0.5942004,0.58829874,0.58306885,0.5810442,0.5699122,0.56398416,0.5555875,0.5532901,0.5480894,0.54279226,0.53711176,0.5352992,0.5332669,0.53203857,0.52886903,0.5258803,0.5233909,0.5205774,0.5187082,0.5154948,0.5092958,0.5045785,0.49661553,0.48681366,0.48455036,0.47995955,0.474267,0.47088075,0.4674576,0.46472615,0.4581253,0.45314962,0.4503194,0.44798905,0.44239682,0.43935817,0.43286353,0.4212582,0.416731,0.40890437,0.406057,0.40297902,0.4001823,0.39454567,0.3926528,0.38374376,0.37632316,0.37408715,0.36091155,0.3585537,0.35582602,0.3530951,0.35030967,0.34761876,0.34480292,0.33814174,0.33441544,0.33094305,0.32752484,0.32322854,0.318996,0.31653637,0.3120042,0.30689073,0.30293244,0.29976237,0.29271114,0.2899822,0.28337264,0.28090173,0.2763815,0.27407342,0.2692544,0.26596433,0.26097345,0.2573434,0.253803,0.25087136,0.24811065,0.24540001,0.24319309,0.24000806,0.23764771,0.23567742,0.23273426,0.22950989,0.22618634,0.22309434,0.2199586,0.21252549,0.21020925,0.20792925,0.2033596,0.19966948,0.19740468,0.19480139,0.19230998,0.18905234,0.18562537,0.18345153,0.17141151,0.16823739,0.16459733,0.16081041,0.15407717,0.15135002,0.14880955,0.14485162,0.14176244,0.13813305,0.13531429,0.13012671,0.12729329,0.12458885,0.120845616,0.11758894,0.11309314,0.11020219,0.10659611,0.10257763,0.099288285,0.09551108,0.09325796,0.09008825,0.08654946,0.08277351,0.07939714,0.0768792,0.0747394,0.070919394,0.06743294,0.06389189,0.060209274,0.058103263,0.05394554,0.050370872,0.047267377,0.043478727,0.04076314,0.038328588,0.034974456,0.0321337,0.028368652,0.025724888,0.023222327,0.020186543,0.017189085,0.014575064,0.010804832,0.0073206425,0.0045402646,111.23200288578302,0.0
0.9973035,0.98937297,0.98275954,0.9749446,0.9715508,0.9684228,0.9581859,0.9537687,0.95116216,0.94773805,0.93445307,0.92945504,0.9128117,0.8964995,0.8896448,0.8824318,0.88105917,0.87177885,0.86594075,0.8595815,0.8568518,0.8553827,0.84557956,0.84385604,0.83691585,0.83520293,0.8238799,0.8215276,0.81585634,0.8047684,0.8006714,0.7937237,0.7851343,0.7740127,0.7709337,0.7626601,0.7586191,0.7530599,0.744962,0.7427504,0.7313582,0.7190329,0.7059984,0.6938633,0.682394,0.67165446,0.6691189,0.6645123,0.6613277,0.6590189,0.6566056,0.6535393,0.6508912,0.6484154,0.64420414,0.6365837,0.63183653,0.62959945,0.61922705,0.6111035,0.6037644,0.6023527,0.5927583,0.5887048,0.5824443,0.5751115,0.57203174,0.5652545,0.5536078,0.5466432,0.5442606,0.5367744,0.5305363,0.5226637,0.519009,0.5166199,0.5126942,0.509638,0.5061755,0.5040683,0.50158167,0.49921906,0.49537104,0.4920923,0.48670655,0.46702915,0.46056724,0.45475644,0.44647998,0.44084805,0.43792862,0.43529266,0.43295306,0.42929173,0.42274714,0.42035508,0.4157176,0.41042906,0.4090994,0.40578532,0.39806223,0.3928821,0.38422227,0.38189715,0.3757732,0.37398708,0.36358017,0.35864484,0.34945166,0.34466702,0.34135973,0.3162014,0.31435782,0.31245065,0.31060714,0.30778658,0.3057288,0.30341917,0.29429746,0.29132718,0.28757548,0.28466105,0.28087646,0.27793992,0.2759207,0.2673781,0.26270944,0.25891882,0.25015932,0.24664855,0.24456131,0.24069613,0.2386573,0.23582256,0.23399055,0.22416848,0.22171164,0.21752262,0.21514493,0.21079904,0.20820254,0.20520627,0.20292395,0.1993044,0.19684613,0.19482762,0.1931063,0.19099456,0.1884132,0.18571126,0.18287134,0.17990875,0.17473191,0.17324388,0.17128581,0.16468436,0.16189086,0.159599,0.15770131,0.15575379,0.15355945,0.15125686,0.14916039,0.14127845,0.13840324,0.1353805,0.13181633,0.12576395,0.123960435,0.12166977,0.11903018,0.116389275,0.11384809,0.1117689,0.10724658,0.10318172,0.10081029,0.09810579,0.09562194,0.0926339,0.090571046,0.08791798,0.08538735,0.08308965,0.08011001,0.07836908,0.07598966,0.07342392,0.07061839,0.06794357,0.066186905,0.06218344,0.055489242,0.052902937,0.050083637,0.047526658,0.045642436,0.042596817,0.039927065,0.0377416,0.03501451,0.032994032,0.03101939,0.028540134,0.026307702,0.023791432,0.021582723,0.01943177,0.016649425,0.014493763,0.012329578,0.009264529,0.0065590143,0.0046238303,96.38324587269831,0.0
0.9969549,0.9857148,0.9827851,0.9754262,0.9692119,0.9562064,0.9495084,0.9319459,0.9174292,0.8992395,0.89550024,0.88068795,0.8771979,0.8739954,0.86975384,0.85790896,0.8341416,0.82811207,0.82393557,0.81780404,0.81083256,0.80023086,0.7958122,0.7924597,0.7898412,0.775357,0.77345085,0.771359,0.76720166,0.75676274,0.75071144,0.7438012,0.7414291,0.73795575,0.7352438,0.73189235,0.7184149,0.7120805,0.7049544,0.6972414,0.69442767,0.6922573,0.68856907,0.6798864,0.6735791,0.6709038,0.66700655,0.66151637,0.6519379,0.6462754,0.64384204,0.63778615,0.628221,0.62524164,0.6163807,0.61107326,0.60487115,0.5870911,0.5821173,0.57554173,0.57359123,0.56588554,0.5596174,0.55344963,0.54956484,0.54550546,0.53917205,0.53411615,0.5233675,0.5122336,0.5095285,0.50614905,0.5010859,0.49752623,0.49320525,0.4896785,0.48506147,0.481539,0.4768542,0.4743533,0.47134417,0.46706533,0.45790786,0.45343077,0.45000398,0.44749737,0.4427936,0.44006747,0.43592393,0.4318819,0.4282297,0.42568427,0.42304057,0.4160316,0.4075156,0.40497023,0.40353233,0.3986991,0.39428866,0.38698536,0.38030982,0.37763816,0.37262332,0.36983913,0.3660347,0.3572423,0.35370642,0.34977764,0.3472274,0.3385558,0.33491474,0.32924807,0.3273098,0.32517225,0.32285815,0.3170681,0.3146873,0.30829602,0.30640107,0.30281585,0.29914916,0.29514116,0.29128873,0.2881481,0.2859977,0.2817282,0.27508295,0.2679487,0.2652706,0.26289034,0.26033646,0.25849825,0.25568193,0.25183022,0.24944627,0.24600184,0.24322551,0.2389493,0.23576856,0.23267335,0.2302773,0.22812134,0.2258054,0.22158504,0.21841598,0.21646017,0.21432221,0.21196836,0.20850718,0.2054795,0.20217186,0.19919974,0.19646287,0.18911648,0.18687457,0.18060237,0.17786425,0.17271453,0.17084056,0.16826266,0.16549295,0.16145384,0.15895301,0.15362847,0.15034175,0.1466682,0.14363998,0.13687354,0.1343314,0.13181472,0.12765986,0.12436223,0.12143475,0.119160295,0.113741696,0.111100554,0.1075837,0.10501188,0.10236788,0.099570334,0.097132325,0.0944528,0.0908016,0.088201344,0.084413886,0.082154155,0.07921821,0.07639289,0.07376015,0.070662916,0.06801647,0.064949214,0.060978353,0.058508575,0.055564165,0.052160144,0.0498963,0.047338843,0.044146776,0.041489005,0.038652122,0.0360443,0.03362304,0.03066194,0.028228402,0.025535345,0.022955537,0.020138204,0.017399132,0.014880419,0.012623727,0.00925082,0.006480038,0.0046551228,142.8365183541998,1.0
0.9970824,0.9894185,0.9840829,0.9756824,0.97081715,0.96070623,0.9452229,0.93639416,0.93459696,0.9307322,0.91358757,0.9105707,0.89347625,0.8838286,0.8817777,0.87401694,0.8715131,0.8651053,0.8574424,0.8533189,0.85034066,0.8470776,0.83824414,0.83650535,0.8326944,0.8289309,0.813483,0.81123567,0.8055513,0.7890316,0.7857185,0.7793822,0.7652578,0.7537866,0.7511122,0.745716,0.7401351,0.73488873,0.73178107,0.73042905,0.72603,0.7223585,0.71327716,0.70302564,0.69297016,0.6846285,0.6833519,0.6813942,0.67722166,0.67414737,0.67109823,0.6683926,0.6663046,0.66317534,0.6593926,0.6508366,0.643775,0.6410265,0.63630676,0.6303006,0.6250187,0.62092125,0.6014656,0.5968499,0.5901516,0.5826242,0.58074003,0.5686203,0.5623213,0.5544682,0.5522444,0.54801714,0.5430145,0.53501946,0.5335208,0.5319438,0.53055906,0.52727294,0.52436507,0.5219606,0.51861274,0.51638114,0.513169,0.5073205,0.5030656,0.4931398,0.4859814,0.4838224,0.47806513,0.46949267,0.46608537,0.4625042,0.46033484,0.45351273,0.44751132,0.4450904,0.44301188,0.43626493,0.43332285,0.42820066,0.41721034,0.41100705,0.40354675,0.40113086,0.39865947,0.39553738,0.3889224,0.3867901,0.3757723,0.36907345,0.36695617,0.35186416,0.3495568,0.3470226,0.34466356,0.34202212,0.33923244,0.3371663,0.33157325,0.32815892,0.324589,0.32134408,0.3177473,0.31411618,0.31170452,0.30648416,0.30205774,0.29825652,0.2950421,0.28855854,0.28566086,0.27874464,0.27644414,0.27195626,0.2698598,0.26410502,0.26098198,0.25612468,0.25272846,0.2495929,0.2468369,0.24421734,0.2414124,0.23968792,0.23699611,0.23455787,0.23252195,0.22950768,0.22674268,0.22385025,0.2205959,0.21735531,0.20959401,0.20756322,0.20569736,0.20028782,0.19673902,0.1942513,0.19173592,0.18944824,0.1865483,0.18348706,0.18135649,0.16776192,0.16468066,0.16131759,0.15801388,0.14896339,0.14683199,0.14434457,0.14120954,0.13837874,0.13495243,0.13232589,0.12551796,0.12207776,0.119630694,0.115761995,0.112781286,0.10835892,0.10527772,0.10193944,0.09880334,0.09586686,0.09291619,0.09099066,0.08762908,0.08383781,0.079595864,0.07608205,0.07380921,0.07187557,0.06850469,0.06538111,0.06176591,0.05859077,0.05647999,0.051963568,0.048112273,0.045250237,0.042030156,0.039476752,0.036909044,0.033362746,0.030587673,0.026932836,0.024314523,0.021919072,0.018865466,0.016321361,0.013962507,0.010920584,0.007041633,0.0042207837,46.884362064117326,1.0
0.9971093,0.9869266,0.9811777,0.97387433,0.9685596,0.96434104,0.9529158,0.94754,0.9432335,0.9348957,0.92755735,0.92140704,0.9132233,0.9011911,0.8952457,0.8799727,0.87698936,0.86450845,0.8591125,0.8537661,0.8485572,0.84448755,0.83675474,0.834431,0.82855344,0.8257383,0.8184662,0.81602836,0.81113076,0.7986423,0.79450095,0.7885665,0.7802316,0.7655852,0.7630036,0.7529817,0.7454394,0.7391554,0.73106134,0.72655636,0.71559393,0.7065451,0.6930137,0.68293995,0.6734824,0.66388756,0.66186094,0.65629023,0.6497589,0.6466726,0.6444714,0.63976634,0.63268006,0.63025546,0.62426543,0.61784637,0.6122701,0.60792565,0.59822845,0.58809936,0.5828706,0.58035004,0.57010484,0.5662174,0.5602881,0.5519877,0.54809165,0.54208696,0.52939004,0.5213485,0.5188704,0.5128721,0.50517064,0.4974081,0.4910676,0.4867388,0.48167145,0.47868508,0.47460008,0.472614,0.4703452,0.4675082,0.46342582,0.4602126,0.45506358,0.44093955,0.43351388,0.4271319,0.41884524,0.41449004,0.41067904,0.40792227,0.40577328,0.40174228,0.39609462,0.39392626,0.3903069,0.38465166,0.3829559,0.37928325,0.3727715,0.36796772,0.36165178,0.359461,0.35454953,0.35148537,0.34516972,0.3398949,0.33430958,0.32823604,0.32452136,0.30901867,0.30730093,0.305434,0.30356538,0.2995391,0.29748476,0.29349267,0.28844047,0.28536975,0.28199756,0.2793002,0.27545273,0.2725203,0.27079242,0.2609319,0.25529313,0.24964929,0.24469668,0.24199295,0.23992282,0.23482269,0.23282158,0.22968543,0.22784102,0.2222271,0.21996695,0.216322,0.21374416,0.20990306,0.20745581,0.20539004,0.20327228,0.1991421,0.1967184,0.19500428,0.19333988,0.19121617,0.18870938,0.18597728,0.1834622,0.18091375,0.17475331,0.17234743,0.17039609,0.16428745,0.16177446,0.1585319,0.1566965,0.15445048,0.15202963,0.14877558,0.14675385,0.13969213,0.13706124,0.13411969,0.13107717,0.12428731,0.122143865,0.12000054,0.11677861,0.113904655,0.11121166,0.10935491,0.10313916,0.09972352,0.09703821,0.094665885,0.09215355,0.089438915,0.08745223,0.08507693,0.082279086,0.07979435,0.07691461,0.07526189,0.07310623,0.07060945,0.06812513,0.0656867,0.063842535,0.060380816,0.054434,0.052022398,0.04938346,0.046318114,0.04447627,0.041906,0.039466023,0.037128687,0.03445208,0.032418072,0.030573428,0.028245926,0.026095808,0.023444653,0.021149993,0.019211352,0.016520977,0.014291048,0.012325406,0.009269893,0.0068812966,0.004974544,72.50926050455482,1.0
0.99635947,0.9928889,0.97684264,0.9735938,0.9651917,0.9633753,0.9625646,0.96189266,0.96034485,0.95994115,0.9500377,0.94809747,0.9454808,0.9304308,0.92671424,0.92559993,0.92433256,0.91763437,0.87539756,0.8701265,0.8640403,0.86105376,0.84224707,0.83796954,0.835519,0.82864463,0.816274,0.80962545,0.8080139,0.8072571,0.80532545,0.80408096,0.7953641,0.7929708,0.79150635,0.7703226,0.7689402,0.76763344,0.7634403,0.7605432,0.75655156,0.73383164,0.708591,0.7076987,0.70706064,0.70247734,0.7005484,0.6933662,0.69012415,0.6732706,0.66903466,0.6535069,0.64861673,0.6453625,0.6428046,0.6402263,0.63891083,0.6378569,0.63545334,0.6311579,0.6256396,0.623351,0.6219417,0.6204529,0.61835676,0.61725265,0.6144261,0.6112137,0.6104934,0.60933924,0.60648423,0.58732325,0.5850222,0.5819807,0.57772386,0.56359553,0.56055963,0.55634904,0.5538133,0.55098283,0.54695165,0.54497117,0.54224974,0.54050314,0.5387796,0.52960056,0.52072203,0.51866657,0.51768976,0.5161705,0.5139564,0.5111308,0.50741315,0.5039916,0.5016122,0.49781555,0.47663802,0.4751343,0.47250336,0.46711373,0.46366376,0.4598866,0.45885068,0.45485437,0.44790953,0.44630986,0.43813998,0.43272704,0.43004698,0.42913604,0.4265613,0.42246276,0.41935688,0.41602892,0.4119627,0.40754855,0.40503782,0.40142143,0.38869667,0.38495433,0.38044518,0.37664717,0.37195402,0.36695433,0.3647288,0.36279404,0.35981512,0.35255414,0.34956247,0.33876896,0.33499116,0.32982153,0.3271492,0.32171428,0.31897217,0.31728566,0.31218708,0.30701375,0.30247384,0.29869783,0.2926951,0.2821316,0.27916813,0.27124768,0.26557565,0.26303452,0.26038063,0.25665337,0.2529713,0.24899209,0.24542391,0.24290884,0.23948985,0.23813903,0.23529565,0.23070532,0.22700167,0.2243157,0.22150356,0.21846604,0.21234667,0.2073769,0.2049377,0.20198286,0.19743264,0.19355828,0.19053209,0.18989444,0.18633425,0.18407154,0.17657334,0.16950184,0.16357613,0.16060114,0.15864241,0.15512782,0.15077192,0.14620477,0.1414839,0.1361714,0.13344342,0.13011223,0.12393397,0.12023461,0.11623633,0.11331153,0.10934508,0.105820894,0.10046482,0.09659141,0.093135536,0.08972812,0.084747195,0.08084273,0.077126265,0.07209581,0.06965631,0.06531495,0.061215878,0.056608856,0.05314195,0.04958284,0.046906948,0.043233514,0.039226472,0.033822954,0.030318856,0.027911067,0.024196327,0.021051109,0.018435001,0.010560513,0.0070055127,0.0038579106,83.32824288086333,1.0
0.9970758,0.9877495,0.9841587,0.9759713,0.9695204,0.9594232,0.9485097,0.9365638,0.9330563,0.92602706,0.9133172,0.91003287,0.9001454,0.8876996,0.88510334,0.8750966,0.87087,0.86376035,0.8587752,0.85324746,0.8489689,0.8451109,0.8352895,0.83081686,0.826455,0.8221244,0.8148744,0.81283885,0.8085128,0.79602456,0.7916082,0.7819781,0.77136123,0.75512064,0.749522,0.7447936,0.7365316,0.7289301,0.7244112,0.72213244,0.7166935,0.7121655,0.70563793,0.69736433,0.686421,0.678962,0.67655075,0.6742522,0.6687769,0.66536295,0.6628187,0.65781295,0.65220785,0.64949745,0.6449281,0.6379074,0.63313997,0.62810767,0.62118196,0.6112468,0.6048516,0.5991336,0.584972,0.57872283,0.57279956,0.5658057,0.56186366,0.55386746,0.54340017,0.52851444,0.52628136,0.5220595,0.51463294,0.510324,0.5064162,0.5035877,0.5006231,0.4978847,0.49509853,0.4931286,0.4907022,0.48696882,0.48234522,0.47515297,0.46993548,0.4633245,0.45656902,0.45285517,0.44431394,0.4350114,0.43024296,0.4272229,0.42488724,0.41937912,0.4129923,0.41072816,0.40847814,0.40293235,0.39965045,0.39424372,0.38612354,0.38211071,0.37524754,0.37293178,0.3685367,0.36456114,0.35956454,0.35762846,0.35219103,0.34590638,0.34298742,0.3315695,0.32963437,0.32750452,0.32539415,0.32192218,0.31966347,0.31539756,0.31013393,0.3067637,0.3011263,0.29869342,0.2947529,0.29127663,0.28922033,0.2835766,0.27811432,0.27324712,0.26811856,0.26370573,0.26153123,0.25690544,0.25475,0.25160843,0.24947882,0.24361199,0.24107367,0.23498487,0.232158,0.22748953,0.2249955,0.22127306,0.21894443,0.21684045,0.21411216,0.21215957,0.21024412,0.20785749,0.20522714,0.20235008,0.1995753,0.19700754,0.18838936,0.18506849,0.18318325,0.17734319,0.17462176,0.171624,0.16966546,0.16752881,0.16488618,0.16162318,0.15944296,0.15003204,0.14716583,0.14405161,0.14116788,0.13174647,0.12961227,0.12721175,0.12404674,0.121115744,0.11806476,0.1160385,0.10971719,0.10521239,0.10269123,0.0998804,0.097029865,0.09387821,0.09171629,0.08906776,0.086028636,0.0832482,0.080322444,0.07860899,0.076193154,0.07342833,0.0706206,0.0678699,0.06585109,0.062238753,0.057623684,0.05531621,0.052373648,0.048938394,0.047040403,0.04415846,0.04142493,0.039202332,0.036442757,0.034352303,0.032324493,0.029929817,0.02756071,0.024537921,0.021928787,0.01973325,0.016872048,0.014520705,0.012289882,0.009579837,0.006717801,0.0044885874,41.850624810941866,1.0
0.99739635,0.99024916,0.986203,0.9792282,0.97663516,0.9721701,0.960795,0.95227003,0.948862,0.9426577,0.92796206,0.9211272,0.90783393,0.8964462,0.89019436,0.8797567,0.8775542,0.8672482,0.86335176,0.85850424,0.8553461,0.85291874,0.8437457,0.8407243,0.83384097,0.8309902,0.8231515,0.821171,0.81601954,0.80171925,0.7964239,0.78853756,0.77953786,0.7670908,0.7642657,0.7584172,0.7531983,0.74229234,0.7349346,0.7325488,0.725338,0.71799904,0.7094841,0.69544315,0.68206334,0.67465615,0.6724603,0.6691176,0.6658039,0.6631394,0.66070104,0.65665793,0.65201175,0.64944446,0.6446359,0.6357606,0.6286524,0.62617743,0.6158322,0.60807717,0.6012454,0.59909654,0.5873802,0.5827333,0.57616246,0.5688461,0.5660708,0.5573603,0.5435305,0.5323694,0.53009737,0.5254524,0.5196822,0.5114441,0.5089058,0.506616,0.5025979,0.49970275,0.49648893,0.4943949,0.49183643,0.48853195,0.48364305,0.4795316,0.47534525,0.4663139,0.46183783,0.45737016,0.44720882,0.43764997,0.43378383,0.43096262,0.4287954,0.4242065,0.4159795,0.41370982,0.41117108,0.40592748,0.40409553,0.39892948,0.3920328,0.3864255,0.37694818,0.37467152,0.37019205,0.36688662,0.36029327,0.35706842,0.34900135,0.3416289,0.33887303,0.31976128,0.3178904,0.3158583,0.3139208,0.3107553,0.30854714,0.30583245,0.29895747,0.2959475,0.2911315,0.2884277,0.2847817,0.28172642,0.27967095,0.27291095,0.26825607,0.26192266,0.2566285,0.25264263,0.25045776,0.24745971,0.24532562,0.24212682,0.24019301,0.2316184,0.2291947,0.22459131,0.22210276,0.21826571,0.21583307,0.21241218,0.21003556,0.20734471,0.20486498,0.2028929,0.20105743,0.1988079,0.19625133,0.19353604,0.19067395,0.18789065,0.18081743,0.17806888,0.17628103,0.16756725,0.16479784,0.16210574,0.16030097,0.15837997,0.1560309,0.1533823,0.15125686,0.14047045,0.13755912,0.13451952,0.13165468,0.12389606,0.122011065,0.119748116,0.117179275,0.11443514,0.11179209,0.1097278,0.10409927,0.10069859,0.09827435,0.0954808,0.092945755,0.0899353,0.08774954,0.085267246,0.08271384,0.08027816,0.07759309,0.07592523,0.07354045,0.070872426,0.06802267,0.06527233,0.06342524,0.060529888,0.055398464,0.053146243,0.05020398,0.0475294,0.045595348,0.042610765,0.039825022,0.037752032,0.035172224,0.03314334,0.031060994,0.028595388,0.026301146,0.02358377,0.021220148,0.019001186,0.016265035,0.01419872,0.012072802,0.009449959,0.006500602,0.0044215918,6.85641099940884,0.0
