x1,x2,x3,time,status,pred_alpha,pred_beta
-0.936553088094336,1.5314221615653183,-0.7873610628091898,21.178668439336413,1.0,37.43333129754532,1.1637209602084124
0.7946835939085294,-0.07338439984874895,0.2408695736282346,36.91480583102234,1.0,81.02903409877237,1.2746921547573251
0.4526888306595876,-0.3666430203650615,-0.4500550683396907,0.1107405780830356,0.0,80.31190616579865,1.3207290463572257
-0.7860704677646537,-1.219801679046761,0.9882769291254756,45.59968116202256,1.0,74.83101995234644,1.0524959832601444
0.8841559833365396,-0.9610062114137112,-3.4163671023387594,27.18501740948905,0.0,93.83719950749766,1.7046447601255164
1.0098692507897769,0.3022670270160249,0.2425933331874105,1.978771579789768,0.0,79.03540463566556,1.2883472165742582
0.6702239177068942,-0.1348848596356214,1.0393331844353253,104.34874343739868,1.0,80.13502661672453,1.175815243680458
-0.7577659915770141,0.8976299574429204,-1.4245620802131682,31.800171375479856,1.0,48.008129419086174,1.267586800796049
-0.9619240114763328,-0.07471243607140532,1.6494584481802064,16.03610900912135,1.0,57.69886601455394,0.933975355716819
0.8325497235972062,1.301715975108262,0.17140832927227684,8.024099810045234,1.0,63.79707489217365,1.2530852749117507
0.25185023373943805,0.5152472302402438,1.6676342398598338,11.90595832006224,1.0,66.17460512569363,1.047009403111836
-0.7501956561966577,-0.06601948678694754,-0.10749829433306103,34.567596197012385,0.0,60.47599050458054,1.1479877996906978
0.23443696364448585,-0.3240010032442997,-1.2778138840058386,117.69020101783352,1.0,76.90853878863263,1.3867583030610706
-0.13932617167120606,-0.1881718020543648,0.24742324254167344,101.84887881925613,1.0,70.13075439047,1.1772770364761758
0.1684073069063006,-0.35344644906040296,1.2198717047178227,5.4100692720850505,1.0,76.2949952547564,1.1079552764929257
-0.8774543891675389,0.26634145689016225,0.6486567729917133,94.98618798061872,1.0,54.46656483522022,1.0439141193911654
-0.41041171078601785,0.3354453535677401,-1.1030494950371252,42.98447595901966,1.0,59.84793693559088,1.2830856972441658
0.6875942545685108,0.5157677107414232,-1.1197425071012792,33.99190266817934,0.0,72.07484542040451,1.3974896318995145
1.6292883909966298,-0.2535355834959187,-1.4202457257371337,16.63074414460279,1.0,94.49256059954413,1.5491476627072513
-0.19120780937202592,-0.4727611916854613,-1.6215625619238512,121.12604951646296,1.0,73.20249565444551,1.3825210657830063
2.3310703161562203,-0.3529012734655397,0.9169664646935164,20.345050377272955,1.0,104.96443232729246,1.3713130391308654
-0.0035935974848073852,-0.3807275558329362,-1.1616912407297357,80.61196159474908,1.0,74.48008524133184,1.3501098472787565
1.759018348326475,-0.8251619048791915,-0.715595896857501,121.52605266063264,1.0,103.55180425807931,1.4998995116391851
0.6072882954003911,-0.7083273857262709,0.7204917382111309,9.274275596500944,1.0,86.71272507611684,1.2177484695677456
-0.3415584587985598,1.5719138958589811,0.14377751950840692,19.86640876889437,1.0,44.75251540793941,1.1245288897664771
-0.08349770206686896,0.4715062981567142,0.06451140396573407,39.654164365765034,1.0,62.37028665167511,1.1872419410024004
-0.7323914300571615,-0.4324857482747474,-0.2835590975578565,121.30052350523293,0.0,65.44724979316051,1.1779436164341874
-0.4887593006272831,-1.492580425843825,-0.28623504239246145,32.47381656049938,0.0,82.3501831479957,1.2297906742221676
-2.5116735812810997,0.4584331895663274,-0.44977641892746856,10.701127547777604,0.0,30.38224824493291,0.9850601376949238
-0.07059864109999177,-3.044835761691422,-1.719722359153327,188.74215040749942,1.0,107.98217641913988,1.4682067204820641
0.8697835434560117,0.21686003527224648,2.6269665839167957,1.0036458500059635,1.0,78.16758351735285,1.015370650350861
0.3043282792567853,0.6329377319272632,0.5379845707280252,6.239709651511849,1.0,65.40552600326905,1.1729932047352956
-1.2799201670593503,0.04229122259938487,-0.1096992874018345,14.171171727092862,1.0,52.05849453600369,1.0891953130965293
1.226798255179222,-0.40636367471223256,-2.0974239564601698,126.94715446739202,1.0,91.16164661926585,1.5838497920763461
0.3172737663956147,0.3448548770265257,-0.33939514054525044,27.112206874727427,0.0,69.33454617499025,1.277047669122673
-0.7356050818967086,-0.5339881454829408,0.007497200676823264,46.82215294322173,1.0,66.70013421269226,1.14830084293588
-0.5385962385115545,-1.435786721887676,-0.23325323994548544,41.095703773884146,0.0,80.95460909937344,1.2173310704462188
1.0630413348161971,-1.4754886638126192,-0.4766670617974322,98.15987691432976,1.0,102.70500531025408,1.4154211242608912
-0.8485422971730111,-0.2158269793775363,-1.0660740732978684,79.84287025078962,1.0,61.15030086395944,1.245707295085093
0.4394967488064409,1.3959920893372797,-0.9987398305029872,40.38280914376799,1.0,57.42723394763513,1.3366033064883331
1.5938634713309967,0.08169660651870783,-0.2644186055821276,59.04766545049278,1.0,89.64426578418389,1.4111832628205687
0.11914480173545762,-0.13381902466004358,1.0355180569487412,328.05245563215783,0.0,72.81791719614706,1.1175152103104933
-0.1453700289006861,-0.3975897904828079,-1.0613048018767417,45.13449979073081,1.0,72.81384812617341,1.3244663004880601
1.8582612482004133,0.3831278890750224,-0.2869744074087702,94.24313892585084,1.0,89.2613501887363,1.4345211069728099
-0.3567495210502359,-1.4349448737043773,-0.8474387392411367,14.547829570329476,0.0,83.38287298636672,1.3036814477457088
-0.4777468041836436,-0.03998755039712696,-1.3406596337534422,38.50583805541678,1.0,63.80940344356064,1.310905343382946
-1.1212726820188244,0.10525806023693196,2.0823639008712784,0.4951603336595977,1.0,53.245099458532295,0.8654298060640685
