x1,x2,x3,x4,time,status,true_alpha,true_beta
1.0903436269385889,-0.4857098317956692,0.503242856329222,-1.5992725613144394,29.43097393334476,0.0,56.30421383493703,1.1234840308243748
-0.30565083892403544,-0.19021250667413392,-1.1445962579049525,-1.2089509396060953,10.712434437719446,1.0,49.538246671000394,1.1335578167592368
-0.14117335171955003,0.20335300344024232,0.1029913189014128,1.0104727092707055,0.19648001542595578,0.0,48.62189457936083,1.0902334131751616
0.33439940133127055,1.195084764369616,0.5197705599989881,2.3268593358190897,65.06286370430954,1.0,46.557258547846615,1.0925851536532913
0.31473592911671666,0.17108046262987273,-0.44332887260403997,1.5670022873806846,14.933046719742068,1.0,50.57462186594738,1.1303225920688305
0.5870183032514901,0.27646620230116675,-0.019847455836572547,0.4279274594597057,97.93961299141507,0.0,51.24220840380129,1.1242746303635225
-0.5977678333453833,0.5522716928036728,-1.3933440204727414,0.8374570002424278,14.752145621048454,1.0,45.399841895403775,1.1318230474850943
-1.911629833311123,0.41444405120056704,-1.0534971160915925,-0.6934955348258166,26.575659500862535,1.0,40.69570446195324,1.065674691311219
-0.8527093629429279,0.8190902824984437,-0.8943075551996498,-0.43883268534303393,41.95795500223174,0.0,43.312801418234514,1.1016639276902689
-0.5960396342164893,-0.9101490361306515,-1.7572089059221931,0.08200828401473637,9.312358563664661,1.0,51.25643760765665,1.1464467708682282
-0.40807614228336975,-0.5894830587149424,-0.25105913725340523,0.009145507301071373,107.39052423433101,1.0,50.72562766572629,1.0937193197988015
0.6228110107564797,-1.5558507838386528,-1.300703244555564,1.7275249657127771,102.52377340870599,1.0,58.71464717838053,1.1769405702124818
-0.27358371374850216,0.1270093480844345,-0.44824651214611916,0.7372136763224499,12.097675360044546,1.0,48.39762775266826,1.1069865119359048
-0.7659874488072691,-0.4206539884229606,0.6300183468374091,-0.14517025601945371,19.80586520620104,1.0,48.618666158462766,1.044159768174213
-0.5002006893401794,0.02046262081277889,-0.8871149122189862,-0.7785340634536375,16.651104917936767,0.0,47.91734675938817,1.1154765689151525
-0.7020083908112488,-1.6429812880953945,1.033098942110173,1.6924903548032135,3.3917709231150606,0.0,53.763891589136584,1.0305957066831433
-0.2664170843895388,0.33727181752688945,0.2734228585364023,-0.6218684181073397,32.65019831556432,0.0,47.58524439233429,1.0784064022829625
0.25297994032043136,-0.3172826072490923,0.09520412642111158,-0.7801338191127564,4.776779959239354,1.0,52.281050190278094,1.1063110325559729
-0.3062920109522868,0.9484462786674575,-0.07236722546218832,-1.3473583178035635,1.6084761452821605,0.0,44.98104684152102,1.0906430085803962
0.01712070791049238,-0.5266051035508204,0.003373224703047311,-0.8839126308562734,40.951531933562606,1.0,52.17490324584525,1.1005498993282978
0.36048093985834845,1.2024401607551216,-1.0320172402069265,0.8227834005373674,25.3349423592276,1.0,46.632163116412904,1.1556999272026112
-0.9155212199744818,-0.7128815837669006,-1.7177603106967927,0.8228990568794055,1.6406803494231148,0.0,49.18944145516968,1.1320895636288926
-0.5580260994334887,-0.9438938695855152,0.5171961660041265,-0.9071324835460967,3.940469770664874,1.0,51.54347108060811,1.0569911093824955
-0.7390071818542265,-0.3428522935020367,1.3438871318982801,0.9765609206416938,17.355191978853487,0.0,48.41538044659124,1.0166842274498997
0.48165845467356855,0.21058237788684142,0.46497867573972784,-0.035466884745702545,17.22177625139359,1.0,51.08430430714691,1.1006671911573538
-1.512592865243911,0.8563625226535073,-0.5372923833368717,0.08444240308270615,16.288349092231023,1.0,40.524178448410325,1.0609879807237186
0.008300211851412383,0.2990371863188963,0.31987581751950556,-0.8806997229481722,26.766273058401573,1.0,48.837052102130066,1.0875369757732765
0.3881617029001916,-0.10708310041285918,0.7928536196438903,-1.6051423150006772,13.112118480545577,1.0,51.980979213252205,1.0838123233302521
0.9817466263407031,0.7052530739152939,0.6074066405657105,-0.8087678385155957,2.628229401135698,0.0,51.105974209701635,1.1149735994309997
1.9899810902323631,0.16376019383890952,0.06712025818561969,-0.9757162944380771,6.014213502788832,1.0,57.30488358557381,1.1769144332818697
0.18735792741258328,0.23505214506772093,-0.09873393460299579,0.29045248692574366,0.4166518056872235,0.0,49.80922312937945,1.1114436744806233
-1.8910087367251125,1.2297224823818182,-0.4666766902867864,-0.8362605997781225,50.33025827331546,1.0,37.517075123572276,1.043026718142467
-1.069838467311224,1.5677840284600488,0.33175426617924564,0.5570106974027742,6.490751904699414,0.0,39.44951001691491,1.0439362906603813
1.5218498231947815,-0.7217126299758158,-0.4009552863610637,0.2503830689805828,57.813516440580166,1.0,58.97424981268239,1.176912204382234
-0.7750014713701906,-1.807574526708132,0.28029878542986636,1.428903194152702,14.649605974122732,1.0,54.130292221351766,1.0577879897279978
-0.8207068571105368,0.45583390397818224,1.2344853515453404,0.6445135019053729,79.61542455778493,1.0,44.89383695564513,1.017792311653765
0.6589170625042537,-0.8872210566246866,-1.5343054763094162,-0.9002695342338047,2.003999961799955,0.0,56.18455247651576,1.187728901552547
1.8135828897480561,0.4070967905423317,-0.23705300362157694,0.5082491841005032,4.5796954612058105,0.0,55.625944396822895,1.1820254357347855
1.353609609934197,-1.4870672996420815,-0.13502659514079715,1.8618183692743207,3.0422439419284015,0.0,61.36270763830511,1.1595454482029999
-0.21238820568639172,-0.1767048923754777,-0.45517040783088303,-0.5790436663832615,21.42285564427128,1.0,49.857266746756345,1.1097112880857798
0.7595705979405197,1.8654456979613951,-0.34675477010379185,1.0733131053435845,0.33989929435658217,0.0,45.5764995999165,1.1442530147217727
0.6823942251062646,-1.404682361876921,-0.1916110776554379,-1.1348725109242375,36.27286783428326,1.0,58.34830634793274,1.1349602121104683
