x1,x2,x3,time,status,true_alpha,true_beta
-1.751855740943107,-0.5623480645654435,0.5007926412392725,76.22170949252393,1.0,45.83230829648379,0.9903837146161987
-1.1047985436864252,0.7251967225036431,-0.2631864814287377,55.65595937237773,1.0,45.95644778992032,1.0691979661640592
-0.2858002212216265,1.2296936199863249,0.7826542775023677,60.321280797892534,0.0,49.13374304984551,1.0930758916934857
1.1116573825063178,0.128478087758578,0.5458290061999043,4.760522793941598,0.0,52.75721150165583,1.1492089609689882
-0.09348795455464452,0.3259155990397612,0.6734012316618407,7.642428892086892,0.0,49.92158163928302,1.098478701995743
-1.7281073132764353,-0.27907906576451746,-0.7387371304105868,0.05062214882417844,0.0,44.991847376661035,1.0359416941670427
0.29884704368382103,-1.0951815400370253,-1.4331830582157012,14.032941790751385,1.0,49.524035579962806,1.0941132362654469
0.29310175028895147,-0.06422408916482944,0.08419104693402105,2.832735011564287,1.0,50.13416888615504,1.1030707899449739
0.691302674902103,0.8601347663037285,-1.0949037193803826,23.914718325494913,0.0,52.145025706097734,1.0991987842504458
0.3197177189525936,-0.5030388963414675,-0.40730750175573144,33.3880630168009,1.0,49.882777942659054,1.100462114086895
1.9206122970081778,1.1674652573170834,0.483705426169668,6.196986449382355,0.0,61.86199944990407,1.2292427596551918
0.03939433087979854,-0.2993665386671782,-1.06149820114488,5.806517526162717,1.0,49.979517137653744,1.0992102171718798
-1.557075606283034,1.674191036838089,0.47467629039779957,29.535804732966035,1.0,39.937347065200065,1.012483329236363
1.3367108664612803,-0.3674713174920229,1.741647020741205,8.06963740580557,0.0,52.59118607462247,1.2001654481787638
0.8498623353872348,0.029401605983537145,-0.19672789388814166,8.892427332940514,0.0,51.494506613270296,1.1183241471265837
2.1649582455939145,-0.5807980748789745,-0.2025031099871301,25.96311396441836,1.0,56.859281247861546,1.2318431106004515
-0.5680515899093357,0.6551456342996845,1.8048877645204504,1.1509085426883032,0.0,48.61032174403076,1.0698141344511694
-0.2007470805124539,0.9921036039444224,-1.253139482898666,1.6909391195585621,0.0,49.521077415216,1.1038223001433076
0.03899404368036781,-0.3676587871285872,0.5501019905579838,17.09092900105732,1.0,49.97436806527556,1.100474630084246
-0.5345669441935202,0.1564602387653605,-0.38353006545449764,33.50942064316598,1.0,49.26119942090203,1.0955275953671952
0.4918895652752688,0.11519242294074984,-0.14975504829973876,81.06387256458767,1.0,50.59723459054005,1.1057854014206823
0.7479555691447968,-0.6268290536136808,1.4945287605116273,16.384954127603805,1.0,50.1811945037252,1.1391399481958766
-0.07572077353547724,1.2057141113913443,0.6208962071122458,42.78456909625939,0.0,49.80593751855599,1.0988876961119
0.3189605407944052,-3.0373952910598065,-1.0020138044387956,66.60476841073498,0.0,48.265853163882085,1.0966600174985708
0.5346058459172568,0.1680511082345926,-1.5003352439027042,103.06703562447835,0.0,50.75128903072799,1.0925323424701459
-0.7743148456784194,-0.7060726746358145,0.36629261215676834,18.120020043390117,1.0,49.894318147720774,1.076340579443754
-0.6475647713560133,0.3449507514605747,-1.1740513006285982,10.929235887416816,1.0,48.71456382479997,1.1026252812479949
0.11086178773592262,-0.015140841248209492,-1.5873925219884606,41.55522595844256,0.0,50.02122359050281,1.0968490866228746
-0.7041677185296541,-1.8239892393151356,-0.34675091634179145,31.62320154878878,0.0,51.57708433090384,1.0900078507585915
-1.42327876245897,-1.8849259806035612,-0.042595674755961266,51.218513167762936,1.0,51.31410536266692,1.0404408373150533
-0.7816339925332031,0.30551267503811724,-7.663151576113464e-05,6.393399249508413,0.0,48.30049841951413,1.0816726470074507
-1.5568327865994067,-1.1374106141660283,-0.5094178455356639,66.9382959443955,0.0,48.69405962105794,1.043149718317249
1.385002098224055,0.13619037763056172,0.7942051417526017,21.88489055879858,1.0,54.21370954172258,1.1795464401175049
-0.09350630635125906,1.6460543243212673,-0.20342057763782798,20.316188464464357,1.0,49.674680221503486,1.1001181192571914
-0.25316537645493764,0.951007603701151,-0.5475795537298596,6.280848287763151,0.0,49.39029018832384,1.100849782442114
-0.8442820670529574,-1.1536892404615167,-0.6866489290037913,23.12241482337443,0.0,50.52245385585279,1.090210141279964
1.612674672390683,-2.3302360340599853,-0.40233788284042415,34.30904278796291,0.0,47.68561393229949,1.1650447857011113
1.061497004638175,-0.09816806914514599,-1.5954500498434252,7.478265389180382,0.0,52.04514155901426,1.0999319677465023
-0.6342058042443581,-0.9978422608365701,-0.21379656367386277,34.96189463512991,1.0,50.46124070281126,1.0906453103680722
0.8342236996461436,-0.382516757603832,-1.5284398394430951,71.38051115544658,0.0,50.75364927269276,1.0953766606806037
-0.10474981072095167,1.4840304489577556,0.24055872291829516,105.21167147935947,0.0,49.66715113704294,1.0991668547007585
-0.2775206917205661,-0.4493177070839424,0.5529377897374178,27.099635279728954,0.0,50.09535445307834,1.0946204344122807
-0.9186083006294454,-0.1282833141173746,-0.287535337413761,112.60358043443878,1.0,48.54800181439032,1.0799674106538921
1.5169199800793987,-2.6206673505095295,-0.9466281596592262,117.93684194482826,1.0,46.651407121668875,1.1403122033970652
-1.1325297480891094,0.7868693110236029,0.582212685006336,2.945645573542741,0.0,45.652446934201215,1.0483338273811065
0.9080828382488074,1.255219493030954,-1.3883137366829543,1.9026094375487772,0.0,53.92891544195757,1.099524355665923
0.8362718069327826,-1.912298963235694,0.05193288141724902,9.606330452414907,0.0,48.20029765137964,1.1218491161437592
-0.500077380361354,0.8914024971146106,1.3490247914290663,4.513892318853314,1.0,48.60830477609257,1.0790053427347206
-0.09995322350426576,1.1739234133433596,-0.92962163680171,87.47502079466403,1.0,49.74534384760061,1.1015586541780862
0.5295212757979281,1.416711480014034,0.33549313881348986,88.29811118308488,0.0,52.06114330371453,1.1119647985433996
0.8171654703699972,1.6075758002763139,-2.851406619562278,1.8497016356667941,0.0,53.96282968190648,1.073431361549136
-0.7242680066323645,0.23952760497096218,1.093929099572163,17.88335726889311,0.0,48.60390734716608,1.068417118670178
0.38249303872458335,1.1827342062547108,-0.5762892517671645,19.99353351239097,1.0,51.19737705045328,1.0999804951983283
0.2821611585256205,0.3929375944143965,1.0815116062887118,3.942315578906832,0.0,50.380973292497515,1.1084916589372023
