x0,x1,x2,time,status
-0.6169611,0.24421754,-0.12454452,0.8474936,0.0
0.57071716,0.5599516,-0.4548148,7.670356,1.0
0.75186527,-0.28436545,0.001990251,5.038248,1.0
-0.71246636,0.40852195,0.4091626,5.1834607,1.0
-0.5624158,0.84973526,-0.11571849,18.637274,0.0
-0.9052895,0.34976187,0.18924956,4.3796644,1.0
0.06662033,-0.9133519,0.12286616,0.8930788,1.0
-0.3406631,0.005933666,-0.7762114,30.0,0.0
0.23488341,0.82424575,0.58104825,1.0426302,1.0
-0.42949808,0.2498334,-0.04381241,14.775173,0.0
-0.09670319,0.96400946,-0.7521146,10.87954,0.0
-0.7612382,0.4770461,0.17460726,5.241533,1.0
0.7999304,-0.16649292,0.07170332,9.529722,0.0
-0.987583,-0.3987166,-0.12621365,3.4485767,0.0
0.662014,0.26745152,-0.12338024,5.126829,1.0
-0.69485444,0.13681923,0.056448556,8.152,1.0
0.3388435,0.5342333,0.41623074,3.475769,1.0
-0.7056862,-0.940706,0.18778698,8.889569,1.0
-0.61276263,-0.0843767,0.8408051,8.374692,1.0
0.7581383,-0.4947685,-0.3039824,16.573553,1.0
0.45331693,0.80017567,0.5583276,0.6804101,1.0
0.19830956,-0.41774952,-0.6972095,15.631136,0.0
-0.32965067,0.31510356,-0.85331494,21.173061,0.0
-0.88998723,-0.35361037,0.1809636,8.197463,0.0
-0.36490634,0.1365828,-0.98130286,0.91039884,0.0
0.80129725,0.95448285,0.11378936,1.1958371,1.0
-0.71512926,0.10493788,-0.45391348,4.7617736,0.0
0.9489903,0.33557382,-0.48869342,6.373035,1.0
0.52320784,0.8288062,0.31724557,4.4222903,1.0
0.9043908,0.7799266,0.98713475,0.2868047,1.0
0.7811144,0.94652957,0.18682265,0.9112403,1.0
-0.56873184,0.4698904,-0.2687618,10.952252,1.0
0.6032052,0.5654712,0.40271077,1.924416,1.0
0.24555318,-0.012634709,0.6810754,1.9175714,1.0
-0.27352047,0.46144357,-0.048866853,30.0,0.0
-0.31116605,0.28176087,-0.74758935,30.0,0.0
0.60474837,0.8911065,0.95807767,0.16615435,1.0
0.76246446,0.25536385,0.86097306,0.71940887,1.0
-0.12103645,-0.43586043,-0.33000806,28.680632,1.0
-0.832946,0.5216983,0.018544894,6.240978,1.0
0.32209483,0.26062888,-0.25814635,20.776941,1.0
-0.1065197,-0.16978356,-0.039222986,30.0,0.0
-0.55336154,-0.16087241,-0.85417956,7.9369273,1.0
-0.24719168,-0.40614542,-0.25611138,10.825327,1.0
-0.883216,0.24264972,-0.9546391,12.986276,0.0
0.71010935,-0.38732558,0.51756686,6.164454,1.0
0.31774697,-0.6334673,0.59482265,9.160574,1.0
0.22473486,0.11130677,0.25898308,0.6014658,1.0
-0.3332481,0.036291,-0.21062283,17.099625,1.0
0.9029777,0.3659576,-0.8476749,8.408806,1.0
0.028008506,0.73774177,0.44069448,5.2729177,0.0
0.80718267,-0.44477,-0.48666912,15.362355,0.0
0.39940652,0.8031378,0.96738464,0.7688597,1.0
0.6443196,0.25593013,-0.7641539,5.703404,1.0
-0.42824465,0.9734944,-0.1363983,3.3449981,0.0
-0.66858315,0.001980916,0.98040813,3.7496462,1.0
-0.21201637,0.42802653,-0.64819145,11.237377,1.0
-0.85860765,-0.68475384,-0.676884,29.212318,1.0
-0.43272585,0.07341205,0.54647744,4.9346724,1.0
0.7606872,0.2747829,0.7052045,0.26106232,1.0
0.19591074,0.38769332,0.074353345,1.8411916,1.0
0.77846014,-0.89546716,0.5663674,6.59175,1.0
-0.70965344,-0.88260317,-0.8820108,10.41977,1.0
-0.89605755,0.031972177,-0.19000755,10.017363,1.0
0.99929917,-0.78286,-0.34523138,2.5323966,1.0
0.9956599,-0.19777122,0.76667154,1.0515298,1.0
-0.551697,-0.72268134,0.45047858,13.183127,0.0
-0.95577765,0.21197668,0.929593,1.1317061,0.0
0.935183,0.8600576,-0.6306403,2.1324787,1.0
0.24592432,-0.17407466,-0.2738776,30.0,0.0
-0.8250568,0.77393186,0.5649291,1.6427124,1.0
