x0,x1,x2,time,status
-0.6169611,0.24421754,-0.12454452,0.8474936,0.0
0.57071716,0.5599516,-0.4548148,7.670356,1.0
-0.4470715,0.6037443,0.9162787,5.810155,1.0
0.75186527,-0.28436545,0.001990251,5.038248,1.0
0.36692587,0.42540404,-0.25949848,17.822994,1.0
0.8662802,0.30275628,-0.20559484,0.9549931,0.0
0.5774603,-0.36632776,0.1361973,12.102457,0.0
0.81863195,-0.8803816,-0.63142586,11.971735,1.0
-0.9052895,0.34976187,0.18924956,4.3796644,1.0
0.06662033,-0.9133519,0.12286616,0.8930788,1.0
-0.3406631,0.005933666,-0.7762114,30.0,0.0
0.21438742,0.13188928,-0.9864719,17.758028,0.0
0.23488341,0.82424575,0.58104825,1.0426302,1.0
0.9841629,0.91760355,0.5839283,0.7396878,1.0
-0.42949808,0.2498334,-0.04381241,14.775173,0.0
-0.7612382,0.4770461,0.17460726,5.241533,1.0
-0.05673493,-0.78574634,-0.54156286,7.6770916,0.0
0.224298,0.83639616,0.25147334,1.1888059,1.0
0.90285754,-0.039281644,0.0051191268,3.2778656,1.0
0.07375639,0.63840413,-0.8857687,11.49008,0.0
0.3388435,0.5342333,0.41623074,3.475769,1.0
-0.7718686,0.9016197,-0.34858516,10.132209,1.0
-0.61276263,-0.0843767,0.8408051,8.374692,1.0
0.7581383,-0.4947685,-0.3039824,16.573553,1.0
-0.32965067,0.31510356,-0.85331494,21.173061,0.0
0.7077971,-0.42587516,-0.6538656,18.542501,0.0
-0.36490634,0.1365828,-0.98130286,0.91039884,0.0
0.80129725,0.95448285,0.11378936,1.1958371,1.0
0.9489903,0.33557382,-0.48869342,6.373035,1.0
0.52320784,0.8288062,0.31724557,4.4222903,1.0
0.637407,0.09024433,-0.09749189,13.17458,1.0
0.7811144,0.94652957,0.18682265,0.9112403,1.0
-0.56873184,0.4698904,-0.2687618,10.952252,1.0
0.24555318,-0.012634709,0.6810754,1.9175714,1.0
-0.6570695,0.47417298,-0.7459412,16.212946,0.0
-0.26070026,0.20866801,-0.7937911,4.660953,0.0
0.60474837,0.8911065,0.95807767,0.16615435,1.0
-0.832946,0.5216983,0.018544894,6.240978,1.0
0.32209483,0.26062888,-0.25814635,20.776941,1.0
-0.1065197,-0.16978356,-0.039222986,30.0,0.0
0.8438067,0.74655217,-0.29650635,0.81227833,0.0
0.30167815,0.51137227,0.86420244,0.5124372,1.0
0.71010935,-0.38732558,0.51756686,6.164454,1.0
0.37236014,-0.5192349,0.57585555,8.470071,1.0
-0.055298124,0.7137459,0.32948667,5.031603,1.0
-0.9379008,0.15367968,0.70050347,2.7536256,1.0
0.9029777,0.3659576,-0.8476749,8.408806,1.0
0.13080402,-0.65421766,0.13322096,11.346603,1.0
0.028008506,0.73774177,0.44069448,5.2729177,0.0
0.80718267,-0.44477,-0.48666912,15.362355,0.0
0.28182563,-0.33998522,0.21335043,1.0423262,0.0
-0.66858315,0.001980916,0.98040813,3.7496462,1.0
-0.21201637,0.42802653,-0.64819145,11.237377,1.0
-0.85860765,-0.68475384,-0.676884,29.212318,1.0
0.7606872,0.2747829,0.7052045,0.26106232,1.0
-0.70965344,-0.88260317,-0.8820108,10.41977,1.0
0.99929917,-0.78286,-0.34523138,2.5323966,1.0
0.9956599,-0.19777122,0.76667154,1.0515298,1.0
0.13827716,0.9064818,0.7707745,1.4650662,1.0
0.55857116,-0.9363839,0.92523706,4.94231,1.0
-0.551697,-0.72268134,0.45047858,13.183127,0.0
-0.95577765,0.21197668,0.929593,1.1317061,0.0
0.935183,0.8600576,-0.6306403,2.1324787,1.0
0.24592432,-0.17407466,-0.2738776,30.0,0.0
-0.9267941,0.7362974,0.34565642,1.8015124,1.0
-0.8250568,0.77393186,0.5649291,1.6427124,1.0
-0.36539117,0.63662755,0.015110137,5.3268785,1.0
-0.9576134,-0.13295649,-0.107373886,5.8091197,0.0
-0.52236,0.66049147,0.48952836,0.23278792,1.0
-0.4665186,0.2100222,0.50708747,7.540913,1.0
-0.45883155,0.044606566,-0.80334294,27.256445,0.0
